SessionId	ItemId	Time	title	songname
53826	346619	1587559081	볼빨간사춘기 모음집	여행
53826	315613	1587559090	볼빨간사춘기 모음집	나만, 봄
53826	205034	1587559091	볼빨간사춘기 모음집	별 보러 갈래?
53826	109696	1587559093	볼빨간사춘기 모음집	Mermaid
53826	231860	1587559094	볼빨간사춘기 모음집	워커홀릭
61601	98832	1587559240	카페에서 듣는 기분전환 POP_01	Sunflower (Spider-Man: Into the Spider-Verse)
61601	37680	1587559254	카페에서 듣는 기분전환 POP_01	Good Day
61601	433841	1587559258	카페에서 듣는 기분전환 POP_01	I Wanna Be Yours
61601	622420	1587559273	카페에서 듣는 기분전환 POP_01	Intentions (Feat. Quavo)
61601	643023	1587559275	카페에서 듣는 기분전환 POP_01	6 months
61601	380410	1587559276	카페에서 듣는 기분전환 POP_01	Modern Loneliness
77315	316497	1587559255	My Favorite ★K-POP R&B/Soul★	어제처럼
77315	651499	1587559263	My Favorite ★K-POP R&B/Soul★	친구라도 될 걸 그랬어
77315	518484	1587559265	My Favorite ★K-POP R&B/Soul★	꿈에
77315	184717	1587559267	My Favorite ★K-POP R&B/Soul★	With Me
77315	407082	1587559268	My Favorite ★K-POP R&B/Soul★	정말 사랑했을까
77315	173943	1587559271	My Favorite ★K-POP R&B/Soul★	...사랑했잖아...
77315	479729	1587559277	My Favorite ★K-POP R&B/Soul★	청소
77315	629738	1587559279	My Favorite ★K-POP R&B/Soul★	벌써일년
77315	364111	1587559286	My Favorite ★K-POP R&B/Soul★	I`m In Love (Piano RMX)
77315	626369	1587559287	My Favorite ★K-POP R&B/Soul★	미워요
77315	302646	1587559294	My Favorite ★K-POP R&B/Soul★	바람기억
77315	318871	1587559300	My Favorite ★K-POP R&B/Soul★	좋아 (JOAH)
77315	348200	1587559306	My Favorite ★K-POP R&B/Soul★	썸 (Feat. 릴보이 Of 긱스)
77315	97998	1587559317	My Favorite ★K-POP R&B/Soul★	Mr.애매모호
77315	473514	1587559323	My Favorite ★K-POP R&B/Soul★	양화대교
77315	141248	1587559325	My Favorite ★K-POP R&B/Soul★	SOFA
77315	339124	1587559327	My Favorite ★K-POP R&B/Soul★	그냥 (Just)
77315	169984	1587559328	My Favorite ★K-POP R&B/Soul★	같은 시간 속의 너
77315	672550	1587559332	My Favorite ★K-POP R&B/Soul★	꺼내 먹어요
77315	199390	1587559334	My Favorite ★K-POP R&B/Soul★	Oasis (Feat. ZICO)
77315	311	1587559338	My Favorite ★K-POP R&B/Soul★	No Make Up
77315	446812	1587559340	My Favorite ★K-POP R&B/Soul★	우주를 건너
77315	207232	1587559341	My Favorite ★K-POP R&B/Soul★	Dream (Prod. by 박근태)
77315	624738	1587559342	My Favorite ★K-POP R&B/Soul★	잊어버리지마 (Feat. 태연)
77315	427256	1587559343	My Favorite ★K-POP R&B/Soul★	너는 나 나는 너
77315	531820	1587559345	My Favorite ★K-POP R&B/Soul★	한숨
77315	505036	1587559347	My Favorite ★K-POP R&B/Soul★	D (half moon) (Feat. 개코)
77315	691847	1587559349	My Favorite ★K-POP R&B/Soul★	편지
77315	27469	1587559360	My Favorite ★K-POP R&B/Soul★	Bye bye my blue
77315	357367	1587559362	My Favorite ★K-POP R&B/Soul★	비
77315	621152	1587559369	My Favorite ★K-POP R&B/Soul★	목요일 밤 (Feat. 빈지노)
77315	461341	1587559374	My Favorite ★K-POP R&B/Soul★	어떻게 지내
77315	413422	1587559375	My Favorite ★K-POP R&B/Soul★	All I Wanna Do (K) (Feat. Hoody, Loco)
77315	283780	1587559378	My Favorite ★K-POP R&B/Soul★	저 별
77315	143957	1587559379	My Favorite ★K-POP R&B/Soul★	By Your Side (Feat. Jinbo)
77315	618541	1587559381	My Favorite ★K-POP R&B/Soul★	Think About` Chu (Prod. By 박근태)
77315	32906	1587559382	My Favorite ★K-POP R&B/Soul★	노래
77315	289625	1587559385	My Favorite ★K-POP R&B/Soul★	넘어와 (Feat. 백예린)
77315	442770	1587559386	My Favorite ★K-POP R&B/Soul★	네게
77315	185174	1587559389	My Favorite ★K-POP R&B/Soul★	사랑이 잘 (With 오혁)
77315	140920	1587559391	My Favorite ★K-POP R&B/Soul★	팔레트 (Feat. G-DRAGON)
77315	511710	1587559392	My Favorite ★K-POP R&B/Soul★	Lonely (Feat. 태연)
77315	170279	1587559393	My Favorite ★K-POP R&B/Soul★	오늘 취하면 (Feat. 창모) (Prod. SUGA)
77315	553786	1587559396	My Favorite ★K-POP R&B/Soul★	무제(無題) (Untitled, 2014)
77315	174749	1587559398	My Favorite ★K-POP R&B/Soul★	비도 오고 그래서 (Feat. 신용재)
77315	368015	1587559400	My Favorite ★K-POP R&B/Soul★	YACHT (k) (Feat. Sik-K)
77315	135462	1587559401	My Favorite ★K-POP R&B/Soul★	Baby (Feat. 주영)
77315	149025	1587559402	My Favorite ★K-POP R&B/Soul★	한강 (HANGANG)
77315	205247	1587559404	My Favorite ★K-POP R&B/Soul★	밤이 되니까
77315	616038	1587559406	My Favorite ★K-POP R&B/Soul★	그때의 나, 그때의 우리
77315	220466	1587559410	My Favorite ★K-POP R&B/Soul★	기억의 빈자리
77315	212654	1587559413	My Favorite ★K-POP R&B/Soul★	instagram
77315	456740	1587559414	My Favorite ★K-POP R&B/Soul★	미안해
77315	381056	1587559417	My Favorite ★K-POP R&B/Soul★	처음 (Feat. SOLE)
77315	426129	1587559418	My Favorite ★K-POP R&B/Soul★	꽃 길
77315	176997	1587559424	My Favorite ★K-POP R&B/Soul★	PLAY ME (Feat. 식케이, PENOMECO)
77315	450838	1587559429	My Favorite ★K-POP R&B/Soul★	Slow
77315	497534	1587559431	My Favorite ★K-POP R&B/Soul★	Cereal (Feat. ZICO)
77315	87412	1587559435	My Favorite ★K-POP R&B/Soul★	야몽음인 (夜夢陰人)
77315	668209	1587559437	My Favorite ★K-POP R&B/Soul★	헤어지는 중
77315	2230	1587559440	My Favorite ★K-POP R&B/Soul★	삐삐
77315	441108	1587559453	My Favorite ★K-POP R&B/Soul★	BOKE
17506	318871	1587559317	들으면 기분까지 좋아지는 가사가 예쁜 러브송 	좋아 (JOAH)
17506	618541	1587559325	들으면 기분까지 좋아지는 가사가 예쁜 러브송 	Think About` Chu (Prod. By 박근태)
17506	368015	1587559329	들으면 기분까지 좋아지는 가사가 예쁜 러브송 	YACHT (k) (Feat. Sik-K)
17506	225461	1587559331	들으면 기분까지 좋아지는 가사가 예쁜 러브송 	Mine
17506	3805	1587559335	들으면 기분까지 좋아지는 가사가 예쁜 러브송 	Make It Right
17506	488946	1587559337	들으면 기분까지 좋아지는 가사가 예쁜 러브송 	Yummy
17506	382389	1587559342	들으면 기분까지 좋아지는 가사가 예쁜 러브송 	사랑은 그곳에서
124093	12397	1587559349	My Favorite ★R&B/Soul★	Put Your Records On
124093	495557	1587559364	My Favorite ★R&B/Soul★	If You Wonder
124093	554751	1587559368	My Favorite ★R&B/Soul★	Treasure
124093	625875	1587559378	My Favorite ★R&B/Soul★	I`m Not The Only One
124093	368753	1587559381	My Favorite ★R&B/Soul★	The Simple Things
124093	660013	1587559384	My Favorite ★R&B/Soul★	Want To Want Me
124093	616270	1587559402	My Favorite ★R&B/Soul★	I Feel It Coming (Feat. Daft Punk)
124093	311817	1587559413	My Favorite ★R&B/Soul★	anxiety
124093	23590	1587559426	My Favorite ★R&B/Soul★	EX
124093	552464	1587559429	My Favorite ★R&B/Soul★	2 soon
124093	675593	1587559430	My Favorite ★R&B/Soul★	Talk
124093	4984	1587559439	My Favorite ★R&B/Soul★	Honesty
124093	415210	1587559444	My Favorite ★R&B/Soul★	right here
124093	37680	1587559446	My Favorite ★R&B/Soul★	Good Day
124093	433841	1587559449	My Favorite ★R&B/Soul★	I Wanna Be Yours
124093	184737	1587559451	My Favorite ★R&B/Soul★	Say So
124093	656843	1587559453	My Favorite ★R&B/Soul★	Up All Night
124093	511298	1587559456	My Favorite ★R&B/Soul★	Blinding Lights
124093	320827	1587559464	My Favorite ★R&B/Soul★	Down for You
124093	239673	1587559465	My Favorite ★R&B/Soul★	Know Your Worth
124093	80343	1587559469	My Favorite ★R&B/Soul★	17
124093	454445	1587559474	My Favorite ★R&B/Soul★	In Your Eyes
124093	407279	1587559477	My Favorite ★R&B/Soul★	Bored
66837	450838	1587559482	[국내] 블링블링 ‘보석’들과 몽환속으로~ Slowly*	Slow
60044	103532	1587559886	꺼져 상위권으로	넌 쉽게 말했지만
60044	366786	1587559889	꺼져 상위권으로	가끔 미치도록 네가 안고 싶어질 때가 있어
60044	278810	1587559902	꺼져 상위권으로	키스미
60044	282125	1587559904	꺼져 상위권으로	Tonight
60044	653733	1587559908	꺼져 상위권으로	Vineyard (빈야드)
60044	102206	1587559909	꺼져 상위권으로	Teddy Bear Rises
60044	547185	1587559912	꺼져 상위권으로	Alone
60044	298103	1587559915	꺼져 상위권으로	언제쯤이면 (Duet.아이유)
60044	300087	1587559920	꺼져 상위권으로	Madeleine Love
60044	632115	1587559925	꺼져 상위권으로	그러려니
60044	191431	1587559926	꺼져 상위권으로	상상더하기
60044	62736	1587559927	꺼져 상위권으로	Mood Indigo
60044	683520	1587559928	꺼져 상위권으로	어떻게 생각해
60044	27469	1587559929	꺼져 상위권으로	Bye bye my blue
60044	99907	1587559934	꺼져 상위권으로	Lucky Girl
60044	456328	1587559936	꺼져 상위권으로	Bad Things
60044	516653	1587559938	꺼져 상위권으로	노력
60044	151176	1587559939	꺼져 상위권으로	홍연
60044	143957	1587559940	꺼져 상위권으로	By Your Side (Feat. Jinbo)
60044	22643	1587559941	꺼져 상위권으로	봄의 나라 이야기
60044	618541	1587559942	꺼져 상위권으로	Think About` Chu (Prod. By 박근태)
60044	479311	1587559944	꺼져 상위권으로	예뻤어
60044	648635	1587559952	꺼져 상위권으로	이름에게
60044	511710	1587559953	꺼져 상위권으로	Lonely (Feat. 태연)
60044	228265	1587559959	꺼져 상위권으로	따끔
60044	149025	1587559966	꺼져 상위권으로	한강 (HANGANG)
60044	205247	1587559971	꺼져 상위권으로	밤이 되니까
60044	703608	1587559978	꺼져 상위권으로	Stars
60044	136428	1587559979	꺼져 상위권으로	종소리
60044	424754	1587559981	꺼져 상위권으로	고양이 (Feat. 아이유)
60044	660180	1587559987	꺼져 상위권으로	이별 뒷면
60044	203704	1587559997	꺼져 상위권으로	영원히
60044	168031	1587560014	꺼져 상위권으로	comethru
60044	469392	1587560015	꺼져 상위권으로	그러니까 (Feat. Colde)
60044	294490	1587560018	꺼져 상위권으로	Don`t Know What To Do
60044	137066	1587560034	꺼져 상위권으로	LION
60044	273382	1587560035	꺼져 상위권으로	보통날의 기적 (Feat. 폴킴)
134367	316497	1587560027	오랜시간 차곡차곡 모아온만큼 좋은노래들	어제처럼
134367	279590	1587560032	오랜시간 차곡차곡 모아온만큼 좋은노래들	좋을텐데
134367	320530	1587560033	오랜시간 차곡차곡 모아온만큼 좋은노래들	희재
134367	373037	1587560035	오랜시간 차곡차곡 모아온만큼 좋은노래들	비오는 압구정
134367	183236	1587560038	오랜시간 차곡차곡 모아온만큼 좋은노래들	History
134367	453652	1587560052	오랜시간 차곡차곡 모아온만큼 좋은노래들	기대
134367	629738	1587560061	오랜시간 차곡차곡 모아온만큼 좋은노래들	벌써일년
134367	24016	1587560072	오랜시간 차곡차곡 모아온만큼 좋은노래들	출발
134367	258919	1587560073	오랜시간 차곡차곡 모아온만큼 좋은노래들	안부 (Feat. 나윤권)
134367	489337	1587560097	오랜시간 차곡차곡 모아온만큼 좋은노래들	커피를 마시고 (Main Ver.)
134367	364111	1587560099	오랜시간 차곡차곡 모아온만큼 좋은노래들	I`m In Love (Piano RMX)
134367	60807	1587560100	오랜시간 차곡차곡 모아온만큼 좋은노래들	통화연결음
134367	205251	1587560105	오랜시간 차곡차곡 모아온만큼 좋은노래들	March, April, May
134367	610933	1587560117	오랜시간 차곡차곡 모아온만큼 좋은노래들	널 생각해
134367	494024	1587560121	오랜시간 차곡차곡 모아온만큼 좋은노래들	첫째 날 (With 나얼)
134367	215830	1587560127	오랜시간 차곡차곡 모아온만큼 좋은노래들	우리는 선처럼 가만히 누워 (Feat. 이상순)
134367	243850	1587560137	오랜시간 차곡차곡 모아온만큼 좋은노래들	봄을 그리다
134367	512750	1587560141	오랜시간 차곡차곡 모아온만큼 좋은노래들	카페에 앉아
134367	133143	1587560147	오랜시간 차곡차곡 모아온만큼 좋은노래들	그대와 나, 설레임 (Feat. 소울맨)
134367	249990	1587560165	오랜시간 차곡차곡 모아온만큼 좋은노래들	이게 사랑일까 (Feat. 하은)
134367	495557	1587560175	오랜시간 차곡차곡 모아온만큼 좋은노래들	If You Wonder
134367	539327	1587560182	오랜시간 차곡차곡 모아온만큼 좋은노래들	감사
134367	528278	1587560195	오랜시간 차곡차곡 모아온만큼 좋은노래들	듣고 있어?
134367	278810	1587560196	오랜시간 차곡차곡 모아온만큼 좋은노래들	키스미
134367	250	1587560197	오랜시간 차곡차곡 모아온만큼 좋은노래들	Love Blossom (러브블러썸)
134367	687922	1587560215	오랜시간 차곡차곡 모아온만큼 좋은노래들	거꾸로 걷는다
134367	346766	1587560222	오랜시간 차곡차곡 모아온만큼 좋은노래들	비포 선라이즈 (Duet With 정인)
64435	461341	1587560111	잠들기전 듣기 좋은 R&B.	어떻게 지내
64435	618541	1587560114	잠들기전 듣기 좋은 R&B.	Think About` Chu (Prod. By 박근태)
64435	342775	1587560115	잠들기전 듣기 좋은 R&B.	Midnight In Paris
64435	185174	1587560122	잠들기전 듣기 좋은 R&B.	사랑이 잘 (With 오혁)
64435	534695	1587560126	잠들기전 듣기 좋은 R&B.	춤
64435	135462	1587560128	잠들기전 듣기 좋은 R&B.	Baby (Feat. 주영)
64435	149025	1587560129	잠들기전 듣기 좋은 R&B.	한강 (HANGANG)
64435	238699	1587560132	잠들기전 듣기 좋은 R&B.	눈 (Feat. 이문세)
64435	456740	1587560134	잠들기전 듣기 좋은 R&B.	미안해
64435	205312	1587560139	잠들기전 듣기 좋은 R&B.	Your Dog Loves You (Feat. Crush)
64435	450838	1587560148	잠들기전 듣기 좋은 R&B.	Slow
64435	497534	1587560149	잠들기전 듣기 좋은 R&B.	Cereal (Feat. ZICO)
64435	61552	1587560152	잠들기전 듣기 좋은 R&B.	Sunflower
64435	441108	1587560156	잠들기전 듣기 좋은 R&B.	BOKE
64435	515669	1587560158	잠들기전 듣기 좋은 R&B.	바라봐줘요
64435	692123	1587560163	잠들기전 듣기 좋은 R&B.	Angel (Feat.태연)
64435	443130	1587560164	잠들기전 듣기 좋은 R&B.	와르르 ♥
64435	325443	1587560165	잠들기전 듣기 좋은 R&B.	향기
64435	408648	1587560175	잠들기전 듣기 좋은 R&B.	마지막
87673	455668	1587560181	(웬디 스타채팅 기념) 아픈 사람에게 들려주고 싶은 노래 모음	좋은 날
87673	473514	1587560182	(웬디 스타채팅 기념) 아픈 사람에게 들려주고 싶은 노래 모음	양화대교
87673	269370	1587560183	(웬디 스타채팅 기념) 아픈 사람에게 들려주고 싶은 노래 모음	You Are My Everything
87673	340817	1587560184	(웬디 스타채팅 기념) 아픈 사람에게 들려주고 싶은 노래 모음	얼굴 찌푸리지 말아요
87673	94947	1587560189	(웬디 스타채팅 기념) 아픈 사람에게 들려주고 싶은 노래 모음	괜찮아도 괜찮아 (That`s okay)
72352	96780	1587560276	뉴트로, 다시 돌아오는 음악	Grace
72352	392603	1587560277	뉴트로, 다시 돌아오는 음악	니 생각 (Feat. Wilcox)
45521	144632	1587560479	들으면 설레는 노래 모음집	Mr. Chu (On Stage)
45521	704752	1587560480	들으면 설레는 노래 모음집	음오아예 (Um Oh Ah Yeh)
45521	580326	1587560481	들으면 설레는 노래 모음집	심쿵해 (Heart Attack)
45521	578474	1587560482	들으면 설레는 노래 모음집	Ah-Choo
45521	106871	1587560483	들으면 설레는 노래 모음집	한 발짝 두 발짝
45521	216696	1587560485	들으면 설레는 노래 모음집	나만 안되는 연애
45521	133190	1587560486	들으면 설레는 노래 모음집	러시안 룰렛 (Russian Roulette)
45521	475599	1587560487	들으면 설레는 노래 모음집	너무너무너무
45521	22643	1587560489	들으면 설레는 노래 모음집	봄의 나라 이야기
45521	224921	1587560490	들으면 설레는 노래 모음집	첫눈처럼 너에게 가겠다
45521	342798	1587560492	들으면 설레는 노래 모음집	마지막처럼
45521	171798	1587560493	들으면 설레는 노래 모음집	널 너무 모르고
45521	535399	1587560494	들으면 설레는 노래 모음집	썸 탈꺼야
45521	606176	1587560495	들으면 설레는 노래 모음집	What is Love?
45521	634189	1587560499	들으면 설레는 노래 모음집	도망가지마
45521	508020	1587560501	들으면 설레는 노래 모음집	YES or YES
45521	315613	1587560502	들으면 설레는 노래 모음집	나만, 봄
45521	294490	1587560503	들으면 설레는 노래 모음집	Don`t Know What To Do
45521	386060	1587560505	들으면 설레는 노래 모음집	다섯 번째 계절 (SSFWL)
110462	331055	1587560573	잔잔한 음악	Fix You
110462	236393	1587560577	잔잔한 음악	Sugar
110462	213435	1587560578	잔잔한 음악	See You Again (폴 워커 추모 엔딩곡)
110462	376435	1587560580	잔잔한 음악	One Call Away
110462	146989	1587560581	잔잔한 음악	YOUTH
110462	333595	1587560582	잔잔한 음악	Love Yourself
110462	430106	1587560584	잔잔한 음악	Everglow
110462	567766	1587560587	잔잔한 음악	Up All Night
110462	58773	1587560595	잔잔한 음악	City Of Stars (From &#34;La La Land&#34; Soundtrack)
110462	15124	1587560599	잔잔한 음악	Something Just Like This
110462	553786	1587560601	잔잔한 음악	무제(無題) (Untitled, 2014)
110462	24553	1587560605	잔잔한 음악	FRIENDS
110462	381874	1587560609	잔잔한 음악	2002
110462	144638	1587560611	잔잔한 음악	Speechless
110462	648921	1587560615	잔잔한 음악	Never Not
110462	99472	1587560617	잔잔한 음악	12:45 (Stripped)
110462	675593	1587560619	잔잔한 음악	Talk
110462	168031	1587560620	잔잔한 음악	comethru
110462	93821	1587560622	잔잔한 음악	Kill This Love
110462	294490	1587560623	잔잔한 음악	Don`t Know What To Do
110462	46905	1587560624	잔잔한 음악	아니길 (Hope Not)
110462	177414	1587560626	잔잔한 음악	Painkiller
110462	4706	1587560628	잔잔한 음악	fuck, i&#39;m lonely (feat. Anne-Marie)
110462	213364	1587560631	잔잔한 음악	Memories
110462	126040	1587560636	잔잔한 음악	If The World Was Ending (feat Julia Michaels)
110462	420672	1587560640	잔잔한 음악	Blueming
110462	220724	1587560645	잔잔한 음악	빌었어
110462	510524	1587560646	잔잔한 음악	METEOR
110462	532018	1587560648	잔잔한 음악	Psycho
110462	488946	1587560651	잔잔한 음악	Yummy
110462	532199	1587560652	잔잔한 음악	너를 사랑하고 있어
110462	519160	1587560653	잔잔한 음악	아무노래
110462	671563	1587560655	잔잔한 음악	시작
110462	118934	1587560657	잔잔한 음악	always, i&#39;ll care
110462	14628	1587560660	잔잔한 음악	Birthday
110462	296047	1587560663	잔잔한 음악	그때 그 아인
110462	452196	1587560664	잔잔한 음악	Old Me
110462	380410	1587560665	잔잔한 음악	Modern Loneliness
110462	455744	1587560666	잔잔한 음악	ON
110462	321937	1587560667	잔잔한 음악	00:00 (Zero O’Clock)
110462	450021	1587560673	잔잔한 음악	어떻게 지내
110462	609652	1587560676	잔잔한 음악	WANNABE
110462	98509	1587560677	잔잔한 음악	Sweet Night
110462	606065	1587560681	잔잔한 음악	아로하
110462	121679	1587560682	잔잔한 음악	Remember
110462	488798	1587560683	잔잔한 음악	우리 만남이
87922	92755	1587560634	나만 알고싶었던 매력있는 인디음악들	날개
87922	542441	1587560643	나만 알고싶었던 매력있는 인디음악들	나는 그 사람이 아프다 (Feat. 타루)
87922	366786	1587560656	나만 알고싶었던 매력있는 인디음악들	가끔 미치도록 네가 안고 싶어질 때가 있어
87922	494024	1587560657	나만 알고싶었던 매력있는 인디음악들	첫째 날 (With 나얼)
87922	454528	1587560658	나만 알고싶었던 매력있는 인디음악들	부디
87922	215830	1587560659	나만 알고싶었던 매력있는 인디음악들	우리는 선처럼 가만히 누워 (Feat. 이상순)
87922	243850	1587560667	나만 알고싶었던 매력있는 인디음악들	봄을 그리다
87922	11908	1587560674	나만 알고싶었던 매력있는 인디음악들	고래
87922	5970	1587560680	나만 알고싶었던 매력있는 인디음악들	앵콜요청금지
87922	567991	1587560733	나만 알고싶었던 매력있는 인디음악들	농담 반 진담 반
87922	549392	1587560738	나만 알고싶었던 매력있는 인디음악들	내가 니편이 되어줄게 (Feat. 하은)
87922	592826	1587560739	나만 알고싶었던 매력있는 인디음악들	걷자, 집앞이야 (Feat. 주예인)
87922	567650	1587560746	나만 알고싶었던 매력있는 인디음악들	그게 뭐라고
87922	668042	1587560750	나만 알고싶었던 매력있는 인디음악들	위잉위잉
87922	132117	1587560752	나만 알고싶었던 매력있는 인디음악들	잡지 않았어
87922	374156	1587560819	나만 알고싶었던 매력있는 인디음악들	퇴근시간
87922	592295	1587560828	나만 알고싶었던 매력있는 인디음악들	공드리
133657	419602	1587560864	위로공감을 건네는 노래들	Square (2017)
124668	592295	1587561026	늦은 밤, 차가운 공기를 차분하게 느낄 수 있게 해주는 음악	공드리
124668	434414	1587561031	늦은 밤, 차가운 공기를 차분하게 느낄 수 있게 해주는 음악	New Slow
124668	625996	1587561032	늦은 밤, 차가운 공기를 차분하게 느낄 수 있게 해주는 음악	Autumn Breeze (Feat. Rachel Lim)
124668	342775	1587561036	늦은 밤, 차가운 공기를 차분하게 느낄 수 있게 해주는 음악	Midnight In Paris
124668	401207	1587561044	늦은 밤, 차가운 공기를 차분하게 느낄 수 있게 해주는 음악	하루종일
124668	406299	1587561046	늦은 밤, 차가운 공기를 차분하게 느낄 수 있게 해주는 음악	PARADISE (Feat. FANXYCHILD)
124668	525203	1587561048	늦은 밤, 차가운 공기를 차분하게 느낄 수 있게 해주는 음악	iffy (Prod. GroovyRoom)
124668	201355	1587561050	늦은 밤, 차가운 공기를 차분하게 느낄 수 있게 해주는 음악	Cheapest Flight
124668	212654	1587561056	늦은 밤, 차가운 공기를 차분하게 느낄 수 있게 해주는 음악	instagram
124668	279922	1587561058	늦은 밤, 차가운 공기를 차분하게 느낄 수 있게 해주는 음악	Day 1 ◑
124668	87412	1587561066	늦은 밤, 차가운 공기를 차분하게 느낄 수 있게 해주는 음악	야몽음인 (夜夢陰人)
124668	441108	1587561077	늦은 밤, 차가운 공기를 차분하게 느낄 수 있게 해주는 음악	BOKE
124668	191620	1587561083	늦은 밤, 차가운 공기를 차분하게 느낄 수 있게 해주는 음악	Flower
91225	630629	1587561033	한밤에 듣는 명품보이스와 감성노래.	너는 나의 봄이다
91225	11761	1587561035	한밤에 듣는 명품보이스와 감성노래.	Tonight
91225	650494	1587561036	한밤에 듣는 명품보이스와 감성노래.	봄 사랑 벚꽃 말고
91225	209135	1587561037	한밤에 듣는 명품보이스와 감성노래.	소란했던 시절에
91225	204547	1587561038	한밤에 듣는 명품보이스와 감성노래.	봄 타나봐 (BOMTANABA)
91225	701557	1587561039	한밤에 듣는 명품보이스와 감성노래.	우연히 봄
91225	300087	1587561040	한밤에 듣는 명품보이스와 감성노래.	Madeleine Love
91225	457124	1587561041	한밤에 듣는 명품보이스와 감성노래.	봄인가 봐 (Spring Love)
91225	389920	1587561042	한밤에 듣는 명품보이스와 감성노래.	꿈속에 너 (Feat. 전상근)
91225	75971	1587561044	한밤에 듣는 명품보이스와 감성노래.	여름밤에 우린
91225	640657	1587561045	한밤에 듣는 명품보이스와 감성노래.	내가 말하고 싶은건
91225	413422	1587561046	한밤에 듣는 명품보이스와 감성노래.	All I Wanna Do (K) (Feat. Hoody, Loco)
91225	689661	1587561047	한밤에 듣는 명품보이스와 감성노래.	지금껏 그랬듯 앞으로도 계속
91225	362966	1587561051	한밤에 듣는 명품보이스와 감성노래.	봄날
91225	576186	1587561052	한밤에 듣는 명품보이스와 감성노래.	좋아해 (bye)
91225	673210	1587561053	한밤에 듣는 명품보이스와 감성노래.	마피아
91225	676361	1587561054	한밤에 듣는 명품보이스와 감성노래.	봄이 온 것 같애
91225	7070	1587561056	한밤에 듣는 명품보이스와 감성노래.	남이 될 수 있을까
91225	368015	1587561057	한밤에 듣는 명품보이스와 감성노래.	YACHT (k) (Feat. Sik-K)
91225	135462	1587561059	한밤에 듣는 명품보이스와 감성노래.	Baby (Feat. 주영)
91225	381056	1587561061	한밤에 듣는 명품보이스와 감성노래.	처음 (Feat. SOLE)
91225	224949	1587561063	한밤에 듣는 명품보이스와 감성노래.	우리 오늘 만날까
91225	105752	1587561065	한밤에 듣는 명품보이스와 감성노래.	Trip (Feat. Hannah)
91225	112282	1587561066	한밤에 듣는 명품보이스와 감성노래.	어때
91225	284731	1587561067	한밤에 듣는 명품보이스와 감성노래.	말하자면 (Feat. Hoody) (Prod. Primary)
91225	692123	1587561068	한밤에 듣는 명품보이스와 감성노래.	Angel (Feat.태연)
91225	443130	1587561069	한밤에 듣는 명품보이스와 감성노래.	와르르 ♥
91225	572392	1587561070	한밤에 듣는 명품보이스와 감성노래.	Face To Face
91225	267701	1587561071	한밤에 듣는 명품보이스와 감성노래.	흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야
91225	663784	1587561072	한밤에 듣는 명품보이스와 감성노래.	마음대로
91225	303813	1587561073	한밤에 듣는 명품보이스와 감성노래.	반만
91225	408648	1587561074	한밤에 듣는 명품보이스와 감성노래.	마지막
91225	671563	1587561075	한밤에 듣는 명품보이스와 감성노래.	시작
91225	513838	1587561076	한밤에 듣는 명품보이스와 감성노래.	둘만의 세상으로 가
91225	455744	1587561077	한밤에 듣는 명품보이스와 감성노래.	ON
91225	284363	1587561078	한밤에 듣는 명품보이스와 감성노래.	3월 같은 너
91225	84817	1587561079	한밤에 듣는 명품보이스와 감성노래.	너에게
91225	65506	1587561080	한밤에 듣는 명품보이스와 감성노래.	문득
91225	190240	1587561082	한밤에 듣는 명품보이스와 감성노래.	아닌 척 말하기가
91225	72499	1587561083	한밤에 듣는 명품보이스와 감성노래.	처음처럼
91225	458118	1587561088	한밤에 듣는 명품보이스와 감성노래.	그날의 봄
91225	651309	1587561089	한밤에 듣는 명품보이스와 감성노래.	뭔가 잘못됐어
91225	401132	1587561090	한밤에 듣는 명품보이스와 감성노래.	Like a Fool
91225	462158	1587561091	한밤에 듣는 명품보이스와 감성노래.	Chocolate Love
91225	462021	1587561092	한밤에 듣는 명품보이스와 감성노래.	꽃 (flower) (Feat. 박재범, 우원재, 기리보이)
91225	511617	1587561093	한밤에 듣는 명품보이스와 감성노래.	이제 나만 믿어요
91225	142090	1587561094	한밤에 듣는 명품보이스와 감성노래.	화려하지 않은 고백
91225	166637	1587561095	한밤에 듣는 명품보이스와 감성노래.	기도 (feat. 버벌진트, Taylor, Hoody)
91225	121679	1587561096	한밤에 듣는 명품보이스와 감성노래.	Remember
91225	493314	1587561098	한밤에 듣는 명품보이스와 감성노래.	이 마음이 찾아오면
91225	698653	1587561099	한밤에 듣는 명품보이스와 감성노래.	그대 고운 내사랑
91225	382389	1587561100	한밤에 듣는 명품보이스와 감성노래.	사랑은 그곳에서
91225	121625	1587561102	한밤에 듣는 명품보이스와 감성노래.	봄 같던 그녀가 춥대 (Feat. 페노메코)
91225	295492	1587561103	한밤에 듣는 명품보이스와 감성노래.	덤더럼(Dumhdurum)
91225	402113	1587561108	한밤에 듣는 명품보이스와 감성노래.	EOY (Feat. 박재범)
91225	353028	1587561109	한밤에 듣는 명품보이스와 감성노래.	그대만이
91225	44463	1587561115	한밤에 듣는 명품보이스와 감성노래.	FAVORITE (Feat. 범키)
91225	488798	1587561119	한밤에 듣는 명품보이스와 감성노래.	우리 만남이
41697	434414	1587561041	(외국) 늦은 밤, 차가운 공기를 차분하게 느끼게 해주는 음악	New Slow
