SessionId,ItemId,Time
3273,1708,1617085452.577
3274,5811,1619666938.895
3274,5812,1619666954.571
3274,8174,1619667007.665
3275,299,1598062838.292
3275,4014,1598062860.234
3276,1701,1594533178.321
3276,1699,1594533288.393
3277,1152,1589975374.038
3277,2411,1589975639.938
3277,2433,1589975683.382
3277,409,1589975922.803
3277,5813,1589976029.676
3277,2839,1589976730.206
3277,3392,1589976788.963
3277,4875,1589976827.208
3277,7600,1589976992.153
3278,5814,1598683514.775
3278,3349,1598683520.954
3278,3101,1598683553.513
3278,2522,1598683583.244
3278,1933,1598683670.306
3278,5814,1598683680.244
3278,217,1598683747.391
3278,1112,1598683796.043
3278,4081,1598684024.141
3278,946,1598684108.968
3278,3561,1598684130.388
3278,503,1598684160.248
3279,5816,1589319246.707
3279,2285,1589319299.295
3279,990,1589319325.819
3279,5534,1589319358.964
3279,5815,1589319433.039
3279,1549,1589319515.814
3280,2542,1606489249.275
3280,5455,1606489450.551
3280,7958,1606489711.986
3281,1019,1591491798.21
3281,254,1591494225.123
3282,2776,1596328957.63
3282,53,1596328969.658
3282,55,1596328994.989
3282,3286,1596329013.294
3282,5377,1596329048.674
3282,797,1596329144.805
3282,399,1596329228.895
3282,1031,1596329434.856
3282,5817,1596329455.292
3282,547,1596329471.35
3282,2544,1596329485.536
3282,3112,1596329511.908
3282,5818,1596329536.038
3282,5819,1596329924.487
3282,4191,1596329952.396
3282,548,1596329992.88
3283,1421,1613622519.876
3283,2078,1613622561.802
3283,5356,1613622630.938
3283,852,1613622915.044
3283,4209,1613623055.41
3283,2146,1613623124.809
3284,2105,1587162169.722
3284,517,1587162215.246
3284,1591,1587162266.099
3284,2319,1587162301.377
3284,2466,1587162530.281
3284,203,1587162544.197
3284,2466,1587162570.306
3284,5823,1587162667.111
3284,936,1587162688.602
3284,5822,1587162763.874
3284,5820,1587162778.741
3284,5688,1587162806.802
3284,5824,1587162827.518
3284,2300,1587162847.686
3284,5821,1587162888.667
3284,1577,1587162964.419
3284,5825,1587162974.311
3284,5826,1587162985.502
3284,1247,1587163085.017
3284,4900,1587163155.824
3284,5535,1587163219.371
3285,442,1610009319.117
3285,2598,1610009590.803
3285,5827,1610009612.947
3285,860,1610009630.711
3285,863,1610009655.256
3286,1033,1593175898.142
3286,1317,1593176170.822
3286,1033,1593176209.146
3286,279,1593176272.685
3286,432,1593176308.194
3287,3175,1614234758.031
3287,5828,1614234774.749
3287,3590,1614234807.927
3288,1190,1598936124.264
3288,5706,1598936165.233
3288,4010,1598936242.931
3288,503,1598936406.722
3288,1000,1598936435.073
3288,5830,1598936473.976
3288,5829,1598936503.679
3288,721,1598936524.432
3288,4440,1598936634.955
3289,2303,1606659663.624
3289,4587,1606659668.222
3289,1039,1606659674.472
3289,1742,1606659778.613
3290,4324,1592892977.12
3290,7599,1592893134.885
3291,219,1615525299.45
3291,219,1615555756.316
3291,219,1615555781.1
3291,219,1615555853.055
3291,3680,1615556105.416
3291,781,1615556161.986
3291,2611,1615556282.789
3291,130,1615556290.159
3291,919,1615556349.19
3291,130,1615556361.75
3291,5108,1615556423.174
3291,5108,1615556473.823
3291,668,1615556514.266
3291,6420,1615556537.677
3292,838,1610712264.763
3292,3057,1610712484.468
3292,876,1610712555.769
3292,5213,1610712581.621
3293,5831,1582441776.099
3293,936,1582442855.561
3294,749,1590798528.038
3294,1027,1590798665.629
3295,1519,1605518190.126
3295,454,1605518232.971
3295,1520,1605518273.573
3295,3422,1605518433.36
3296,5832,1588231871.683
3296,104,1588231878.519
3297,5833,1613386288.425
3297,5307,1613386329.214
3297,5720,1613386382.56
3298,3078,1621473676.336
3298,5837,1621473717.721
3298,5835,1621473736.781
3298,3009,1621473777.859
3298,1464,1621474052.26
3298,5838,1621474114.053
3298,4137,1621474118.071
3298,5834,1621474121.855
3298,5836,1621474127.113
3298,4576,1621474130.778
3298,1994,1621474395.207
3299,4910,1606656202.45
3299,6231,1606656222.64
3300,4624,1599910797.331
3300,4624,1599910819.049
3300,2138,1599910881.125
3301,1310,1587521194.966
3301,1310,1587521252.382
3301,411,1587521292.166
3301,2321,1587521337.835
3301,1688,1587521352.394
3302,279,1590444700.367
3302,1448,1590444745.846
3302,3111,1590444777.484
3302,2757,1590444811.789
3302,5286,1590444908.318
3302,3692,1590445053.795
3302,1034,1590445304.798
3302,3360,1590445421.176
3302,3116,1590445498.721
3302,766,1590445584.815
3303,658,1584011516.861
3303,1860,1584011564.073
3304,3758,1615551083.563
3304,3348,1615551145.346
3304,7220,1615551187.114
3305,1647,1609659656.686
3305,2902,1609659662.972
3305,492,1609659703.478
3306,439,1608101409.915
3306,2060,1608101733.471
3306,5840,1608101771.512
3306,714,1608101840.902
3306,506,1608101947.713
3306,2230,1608101956.397
3306,439,1608101999.848
3306,2046,1608102019.087
3306,5839,1608102076.226
3306,5841,1608102147.443
3306,5839,1608102175.069
3306,5189,1608102291.543
3307,544,1619768993.64
3307,1941,1619769225.382
3308,4388,1593338380.531
3308,5530,1593338403.739
3308,1902,1593338447.952
3308,5842,1593338466.333
3308,5842,1593338474.204
3308,1902,1593338491.864
3308,1902,1593338565.064
3308,1902,1593338693.812
3308,3433,1593338753.969
3308,4817,1593338820.08
3308,5532,1593338880.767
3308,5527,1593338951.424
3309,5843,1606469092.508
3309,4601,1606469103.426
3310,2694,1606610851.26
3310,3042,1606610880.961
3311,5845,1594445104.871
3311,1457,1594445230.862
3311,5847,1594445340.831
3311,5846,1594445569.878
3311,5844,1594445591.577
3311,5846,1594445670.588
3311,2877,1594445892.96
3312,189,1620802726.533
3312,5615,1620802742.554
3312,779,1620802751.772
3312,767,1620802757.893
3312,831,1620802761.574
3312,189,1620802764.442
3312,1045,1620802851.476
3312,5848,1620802925.931
3312,5849,1620802988.093
3312,5848,1620803058.045
3312,2342,1620803341.55
3312,554,1620803365.476
3313,391,1596370367.316
3313,1891,1596370380.538
3313,2864,1596370530.307
3314,986,1606609526.063
3314,1953,1606610208.039
3315,3764,1591475178.121
3315,4873,1591475258.158
3315,4872,1591475277.529
3316,3644,1617592457.086
3316,613,1617593899.068
3316,229,1617594007.941
3316,229,1617594319.396
3316,229,1617594684.71
3316,229,1617596622.965
3316,229,1617598326.169
3316,5030,1617599146.862
3316,305,1617599224.431
3316,2692,1617599340.633
3316,4196,1617599610.442
3317,4340,1589592810.321
3317,901,1589608422.926
3318,1814,1616142535.701
3318,1811,1616142552.617
3318,469,1616142603.829
3319,5850,1621835334.557
3319,1331,1621835518.542
3319,5132,1621835699.919
3320,13,1607142797.772
3320,3039,1607142809.731
3320,4467,1607142827.467
3320,5572,1607142847.861
3320,3575,1607142864.395
3321,5851,1587446106.745
3321,1723,1587446244.918
3322,4433,1618549133.904
3322,112,1618549162.3
3323,3500,1606826525.146
3323,4245,1606826586.35
3324,2788,1599547756.283
3324,6960,1599548237.506
3325,5852,1592123358.751
3325,5854,1592123381.414
3325,4660,1592123457.018
3325,5852,1592123488.662
3325,5853,1592123554.823
3325,1792,1592123650.04
3325,5853,1592123752.942
3325,5852,1592123761.294
3325,5852,1592123780.27
3325,5855,1592123980.115
3325,5852,1592123987.561
3325,4112,1592124118.796
3326,520,1586049750.388
3326,520,1586049863.135
3326,143,1586049890.351
3327,5195,1609923508.016
3327,1837,1609923518.144
3327,2634,1609923550.374
3327,2635,1609923574.122
3327,968,1609923601.234
3327,968,1609923619.289
3327,4637,1609923767.664
3327,5857,1609923797.361
3327,5858,1609923846.298
3327,2436,1609923894.304
3327,968,1609923952.049
3327,5856,1609927175.687
3327,4283,1609927242.699
3328,5708,1606618051.835
3328,5860,1606618102.69
3328,2709,1606619194.115
3328,2709,1606619230.789
3328,2170,1606619467.664
3328,2689,1606619611.378
3328,1238,1606658361.108
3328,252,1606658375.066
3328,2170,1606658393.855
3328,252,1606658414.73
3328,3912,1606658498.474
3328,5859,1606658620.086
3328,3211,1606658838.145
3329,746,1585942016.066
3329,4168,1585942128.29
3330,3011,1591225699.168
3330,4155,1591226068.055
3330,5861,1591231637.755
3330,1489,1591231692.011
3331,5862,1609988465.116
3331,5862,1610022390.651
3331,2610,1610023449.143
3331,2610,1610023589.446
3331,3456,1610024299.945
3331,786,1610024327.023
3331,4077,1610024358.598
3331,5493,1610024367.647
3331,4552,1610024375.819
3331,2535,1610024464.054
3331,509,1610024516.316
3331,5863,1610024544.091
3331,4967,1610024554.604
3331,2293,1610024655.034
3331,5319,1610024684.615
3331,7154,1610024740.527
3332,973,1618298833.057
3332,756,1618298944.86
3332,756,1618298971.045
3332,245,1618299013.119
3332,779,1618299049.924
3332,767,1618299083.294
3332,1290,1618299129.529
3333,821,1594464160.493
3333,821,1594464193.163
3333,821,1594464593.752
3333,821,1594464611.928
3333,5864,1594464659.028
3333,3781,1594464770.348
3333,7975,1594464813.171
3334,5867,1619228892.254
3334,5865,1619228925.856
3334,1908,1619270894.684
3334,5867,1619270992.273
3334,725,1619271037.786
3334,5865,1619271082.306
3334,1291,1619271095.184
3334,1158,1619271255.882
3334,550,1619271347.142
3334,5332,1619271472.585
3334,5866,1619271491.204
3334,5332,1619271502.476
3334,3554,1619271851.359
3334,228,1619271858.539
3335,547,1594942663.885
3335,3729,1594942736.96
3335,4486,1594942768.431
3336,4649,1606716623.183
3336,5869,1606716659.567
3336,5868,1606716751.188
3336,5340,1606716840.241
3336,4819,1606716864.388
3336,3627,1606716901.796
3337,150,1606464445.658
3337,5870,1606464509.208
3337,1484,1606464525.675
3338,3991,1606614630.611
3338,3202,1606614852.144
3338,3202,1606614898.941
3338,1744,1606615083.096
3339,1372,1586383029.543
3339,1372,1586383061.023
3339,5871,1586383152.45
3339,5873,1586383191.395
3339,820,1586383222.288
3339,5872,1586383941.238
3339,3294,1586383979.862
3339,7712,1586384732.153
3340,2684,1600507363.115
3340,4060,1600507422.598
3341,281,1590709029.323
3341,1453,1590709180.048
3341,398,1590709209.587
3341,398,1590709222.559
3341,1699,1590709245.979
3342,1376,1600819147.519
3342,1025,1600819413.532
3342,1346,1600819466.921
3342,1025,1600819502.047
3342,354,1600819538.047
3343,252,1606590164.187
3343,5153,1606590224.771
3343,2758,1606590247.79
3343,552,1606590285.595
3344,5872,1594933367.429
3344,5872,1594947432.883
3344,3596,1594947498.646
3344,2315,1594947560.925
3345,2055,1606644897.632
3345,915,1606644946.181
3345,2995,1606644976.897
3345,5884,1606645058.035
3345,1044,1606645131.439
3345,5879,1606645157.676
3345,1883,1606645168.245
3345,5029,1606645176.302
3345,5878,1606645291.105
3345,5876,1606645311.797
3345,1385,1606645343.973
3345,5883,1606645420.751
3345,1864,1606645621.048
3345,2384,1606645646.874
3345,5882,1606645657.065
3345,5885,1606645778.461
3345,1479,1606646421.524
3345,3238,1606646441.319
3345,127,1606646452.228
3345,1883,1606646739.079
3345,1883,1606646961.217
3345,5875,1606647310.256
3345,2006,1606647514.957
3345,4488,1606647520.466
3345,1660,1606647524.544
3345,5759,1606647568.934
3345,879,1606647581.89
3345,1883,1606647735.873
3345,5886,1606647867.303
3345,5881,1606647949.836
3345,3242,1606648031.024
3345,5880,1606648213.213
3345,5877,1606648227.608
3345,3921,1606648254.608
3345,5874,1606648258.608
3345,1384,1606648262.21
3345,3349,1606648275.918
3346,5887,1608328438.009
3346,2754,1608328644.134
3347,394,1581662304.948
3347,3700,1581662363.081
3347,4063,1581662442.294
3348,3881,1603162348.867
3348,5888,1603162384.23
3348,1370,1603162451.125
3348,1370,1603162466.541
3348,1370,1603162586.04
3348,5110,1603167163.961
3349,1768,1609897949.335
3349,4027,1609898110.171
3349,2203,1609898190.47
3350,1219,1618277464.176
3350,1372,1618278564.974
3351,5890,1609287168.523
3351,5561,1609287176.691
3351,5889,1609287197.5
3351,6931,1609287220.243
3352,1726,1578346812.554
3352,5893,1578346840.056
3352,1193,1578346872.215
3352,4479,1578346892.108
3352,5896,1578346911.28
3352,5891,1578346944.154
3352,1154,1578346968.18
3352,1154,1578347124.668
3352,5221,1578347148.537
3352,5894,1578347156.807
3352,5900,1578347167.888
3352,5900,1578347342.207
3352,5898,1578347478.502
3352,5898,1578347519.068
3352,5899,1578347532.645
3352,5892,1578347636.876
3352,5901,1578347671.432
3352,5892,1578347693.505
3352,3056,1578347743.672
3352,5895,1578347808.063
3352,1731,1578348029.518
3352,5897,1578348211.717
3352,7001,1578348302.03
3353,1908,1621546122.108
3353,1309,1621546136.335
3353,2252,1621546143.648
3353,2482,1621546147.92
3353,544,1621546251.47
3353,1250,1621546275.53
3353,4188,1621546559.152
3354,1026,1592653198.328
3354,5200,1592653234.305
3354,2093,1592653277.617
3354,1005,1592653357.581
3354,1747,1592653465.372
3355,5792,1588074341.107
3355,5902,1588074469.142
3355,6548,1588074842.728
3356,5903,1597724044.632
3356,22,1597724079.989
3357,4,1619800559.937
3357,119,1619800604.063
3357,3165,1619800623.83
3357,5614,1619800765.119
3357,1219,1619800795.35
3357,5614,1619800805.241
3357,7441,1619800818.22
3358,1914,1596457887.281
3358,166,1596457914.248
3359,5904,1614644408.628
3359,472,1614644446.609
3360,556,1613278748.704
3360,245,1613278764.028
3361,5905,1602289868.943
3361,6621,1602289881.397
3362,212,1600694056.742
3362,2146,1600694100.262
3363,2092,1620358638.24
3363,5906,1620358718.188
3363,8089,1620358837.477
3364,5534,1587562286.563
3364,402,1587562335.47
3365,3909,1601897384.172
3365,2981,1601897499.286
3365,626,1601898222.329
3366,581,1604136948.285
3366,2671,1604136989.891
3366,4411,1604137078.382
3366,5907,1604137169.283
3366,4897,1604137769.603
3366,4430,1604137797.881
3367,5908,1593306662.944
3367,5908,1593309614.3
3367,587,1593341634.862
3367,749,1593341656.756
3367,587,1593341678.946
3367,2207,1593341708.596
3367,150,1593341876.244
3368,3117,1579500404.601
3368,245,1579500486.304
3368,5431,1579500535.309
3369,2093,1601532087.454
3369,2093,1601532161.69
3369,1598,1601532198.785
3370,5619,1614221712.368
3370,5619,1614221866.764
3370,5619,1614221868.289
3370,3839,1614221951.987
3371,3930,1598680156.316
3371,7977,1598680197.051
3372,2698,1614563920.093
3372,1710,1614563931.426
3373,474,1617436904.24
3373,2274,1617436969.986
3373,1594,1617437025.795
3374,5911,1591319460.532
3374,5912,1591326148.97
3374,5909,1591326170.232
3374,4853,1591326188.832
3374,5913,1591326243.507
3374,5910,1591326272.836
3374,6920,1591326305.17
3375,1843,1607597708.547
3375,1843,1607597741.954
3375,5914,1607597794.633
3375,5112,1607597853.207
3376,2913,1601429254.508
3376,5915,1601429533.909
3376,2128,1601430036.472
3376,4323,1601430230.304
3377,3645,1587159474.371
3377,1836,1587159496.724
3378,5918,1614579837.088
3378,5916,1614580116.338
3378,5917,1614580410.002
3378,5917,1614580531.341
3378,5916,1614580589.187
3378,1275,1614580865.664
3378,448,1614581045.061
3378,2034,1614581110.211
3378,5721,1614581196.24
3378,984,1614581335.091
3379,4998,1587163019.822
3379,5442,1587164510.39
3379,7506,1587164540.945
3380,5919,1610715418.455
3380,3961,1610715443.935
3381,1087,1601270753.043
3381,1088,1601270789.13
3381,1778,1601270895.681
3381,1778,1601270932.896
3381,1778,1601270963.708
3381,286,1601271028.985
3381,222,1601271067.344
3381,354,1601271130.743
3381,556,1601271188.438
3381,676,1601271273.308
3381,682,1601271452.365
3381,1087,1601272276.624
3381,588,1601272305.022
3381,3511,1601272359.728
3382,2917,1585890708.07
3382,3831,1585890746.418
3383,5711,1601366385.285
3383,2159,1601366521.641
3384,724,1587349959.037
3384,724,1587349963.123
3384,3571,1587350035.296
3384,724,1587358904.975
3384,3571,1587358933.487
3384,724,1587359278.722
3384,724,1587359324.735
3384,166,1587359352.799
3384,3267,1587359371.916
3384,2637,1587359657.645
3384,2637,1587360096.55
3384,524,1587360519.935
3384,524,1587360571.168
3384,3571,1587362916.286
3384,4553,1587363490.097
3384,5155,1587363724.736
3384,5155,1587364016.487
3384,3978,1587364051.589
3385,3340,1622112079.953
3385,3340,1622112118.487
3385,3339,1622112123.004
3386,715,1594510534.706
3386,4844,1594510629.462
3386,4844,1594510688.164
3386,719,1594510744.732
3386,2895,1594510756.556
3386,715,1594510796.472
3386,7510,1594522958.482
3387,960,1589776990.026
3387,3975,1589777134.842
3388,1756,1614390112.175
3388,4797,1614390167.013
3389,4845,1595635979.938
3389,2290,1595636773.829
3389,724,1595636784.936
3389,2451,1595636789.331
3390,4809,1608267694.445
3390,4800,1608267759.485
3390,7649,1608267821.637
3391,3673,1608989896.133
3391,1352,1608989910.059
3391,1353,1608989923.873
3391,864,1608989937.997
3391,4151,1608989958.288
3391,3224,1608989971.055
3391,2162,1608990007.927
3391,4365,1608990054.836
3391,50,1608990080.747
3391,292,1608990090.049
3391,292,1608990094.951
3391,5923,1608990167.261
3391,4531,1608990187.508
3391,5924,1608990229.922
3391,686,1608990246.082
3391,5922,1608990388.63
3391,5920,1608990399.475
3391,4276,1608990456.958
3391,5270,1608990568.168
3391,4021,1608990634.233
3391,5921,1608990681.852
3391,600,1608990714.713
3391,1270,1608990730.799
3392,391,1612831874.24
3392,391,1612832573.132
3392,5425,1612833012.673
3392,1616,1612833072.581
3392,5926,1612833104.505
3392,391,1612833403.416
3392,5925,1612833668.238
3392,1013,1612833862.649
3393,1652,1606541873.39
3393,1652,1606541873.392
3393,1720,1606541992.427
3394,5419,1589712199.936
3394,4771,1589712237.666
3395,5459,1621224388.72
3395,4498,1621224472.467
3396,5927,1614480072.254
3396,6968,1614480166.459
3397,5930,1598950246.272
3397,1168,1598950389.853
3397,5929,1598951008.967
3397,5928,1598951059.527
3397,2871,1598951450.921
3397,1491,1598951526.451
3398,5118,1606653655.445
3398,747,1606653753.94
3399,3078,1622368153.704
3399,3235,1622368166.558
3399,5931,1622368186.08
3399,601,1622368314.236
3399,601,1622368321.168
3399,601,1622368364.71
3399,1336,1622368388.057
3399,1873,1622369111.287
3399,2175,1622369203.602
3399,5597,1622369294.554
3399,887,1622369359.332
3399,388,1622369433.776
3399,3863,1622369500.08
3400,4123,1605943251.039
3400,5932,1605943261.162
3400,4401,1605945696.793
3400,3322,1605945765.481
3401,5933,1603625467.765
3401,5933,1603625687.22
3401,5934,1603625699.432
3401,501,1603625765.624
3402,2423,1606091091.314
3402,2457,1606091639.45
3402,875,1606091692.308
3402,5599,1606091708.9
3402,5180,1606091746.278
3402,5544,1606091767.387
3402,4028,1606091807.492
3403,5455,1618282487.371
3403,3503,1618282506.103
3403,3003,1618282551.654
3403,4824,1618282564.107
3403,1682,1618282604.404
3403,3468,1618282673.464
3403,1715,1618282732.391
3403,2651,1618282762.703
3403,5936,1618282843.543
3403,1434,1618282874.72
3403,3738,1618282914.747
3403,1017,1618282997.141
3403,5935,1618283073.645
3403,5935,1618283089.382
3403,5937,1618283175.05
3403,1809,1618283226.555
3403,2071,1618283484.294
3403,2071,1618283897.863
3403,4973,1618283975.834
3403,4973,1618284146.092
3403,4973,1618285540.258
3403,5938,1618286110.457
3403,4973,1618286133.241
3403,2071,1618286158.596
3403,1715,1618286275.436
3403,7135,1618286294.303
3404,4797,1605927953.652
3404,4797,1605928177.516
3404,511,1605928183.817
3404,1898,1605928302.925
3405,4542,1601849775.891
3405,5939,1601872029.811
3405,5939,1601872036.639
3405,782,1601872847.024
3406,5940,1582620142.989
3406,8175,1582620362.118
3407,2342,1620909608.168
3407,668,1620909729.948
3407,2437,1620909867.903
3407,2712,1620909901.88
3407,5635,1620909912.76
3407,4711,1620909922.153
3407,787,1620909942.933
3407,1883,1620910003.017
3407,1874,1620910093.656
3407,4623,1620910139.247
3407,5942,1620910432.855
3407,5941,1620910439.548
3407,3661,1620910457.301
3407,668,1620913933.887
3407,2716,1620913959.736
3407,2716,1620913977.781
3407,2786,1620914012.923
3408,5889,1592557294.721
3408,1445,1592557380.048
3408,4460,1592557401.158
3408,3697,1592557403.033
3408,663,1592557549.91
3408,143,1592557600.023
3408,2917,1592557608.196
3408,2104,1592557616.114
3408,5767,1592557684.168
3408,2564,1592558015.388
3408,2917,1592558044.139
3408,2575,1592558115.185
3409,1310,1589863088.299
3409,1362,1589863352.692
3409,7238,1589863398.692
3410,5943,1597498024.227
3410,754,1597498107.265
3411,3424,1585137355.328
3411,5104,1585137467.521
3411,4221,1585137483.974
3411,2484,1585137692.21
3411,324,1585137795.224
3412,150,1595784424.698
3412,3776,1595784492.909
3413,5944,1596428332.984
3413,4224,1596428902.823
3413,5365,1596428978.117
3413,6423,1596429004.079
3414,5504,1618274090.203
3414,1711,1618274134.53
3415,1018,1607381749.001
3415,1435,1607381829.359
3416,1361,1601052497.251
3416,1749,1601052894.529
3416,2288,1601052928.916
3416,5945,1601052956.491
3416,918,1601053065.694
3416,930,1601053097.879
3416,930,1601053110.107
3416,7276,1601070385.466
3417,5946,1622427989.479
3417,8025,1622428031.783
3418,8,1598442842.46
3418,1088,1598442960.039
3419,5947,1591048213.299
3419,4857,1591048355.694
3420,3934,1587159410.579
3420,3934,1587159413.236
3420,43,1587159454.913
3420,4595,1587159573.941
3421,5948,1584402687.411
3421,514,1584402739.378
3422,2569,1600237656.124
3422,2860,1600237784.801
3423,626,1585889243.486
3423,626,1585889297.512
3423,626,1585889383.232
3423,1915,1585889595.952
3424,1698,1597584401.114
3424,1361,1597584418.034
3424,3121,1597584445.002
3424,377,1597584477.186
3425,1376,1613649610.778
3425,1219,1613649621.185
3425,1450,1613649626.295
3425,916,1613649636.864
3426,2893,1592143211.369
3426,111,1592143228.946
3426,1317,1592143249.697
3426,3050,1592143288.892
3426,1010,1592143317.507
3426,1010,1592143352.275
3426,1448,1592143360.53
3427,826,1608188451.964
3427,3416,1608188458.267
3428,5950,1583730778.555
3428,5728,1583730799.367
3428,3260,1583730864.103
3428,5949,1583731293.973
3428,4078,1583732015.587
3428,2407,1583732160.912
3429,1694,1592984022.198
3429,3928,1592984059.696
3429,1934,1592984273.708
3429,6429,1592984337.592
3430,452,1619302937.896
3430,2217,1619337130.529
3431,5152,1580249856.968
3431,5951,1580249894.874
3431,5951,1580249927.292
3431,5595,1580250012.096
3431,4117,1580250048.027
3431,5004,1580250108.79
3431,2109,1580250129.524
3432,5952,1607959844.327
3432,1428,1607959888.581
3433,2463,1601341406.597
3433,1475,1601341532.889
3434,3388,1592484928.677
3434,2897,1592484956.393
3434,109,1592485060.854
3435,644,1615117580.842
3435,2177,1615117609.982
3436,901,1582247309.139
3436,2511,1582260393.147
3436,3657,1582260439.689
3437,813,1621563493.015
3437,813,1621563550.819
3437,903,1621563644.851
3437,365,1621563903.576
3437,4813,1621564033.204
3437,5954,1621564039.344
3437,3081,1621564155.529
3437,3178,1621564170.719
3437,5953,1621564210.535
3437,4137,1621564326.663
3438,384,1601971633.582
3438,245,1601971663.07
3438,626,1601971688.492
3438,754,1601971763.058
3439,4614,1593376495.76
3439,3382,1593377118.949
3440,5050,1607908971.952
3440,2635,1607908974.142
3441,2198,1606486262.314
3441,96,1606486425.392
3441,1783,1606487223.469
3441,2198,1606487240.029
3441,6300,1606487277.105
3442,5820,1587806925.755
3442,5688,1587807008.024
3442,5956,1587807057.905
3442,2648,1587807107.779
3442,3843,1587807130.543
3442,5820,1587807403.042
3442,1825,1587807462.28
3442,5957,1587807556.731
3442,1107,1587807686.066
3442,350,1587807717.394
3442,5955,1587807816.796
3442,7828,1587807890.172
3443,849,1616899458.669
3443,849,1616899539.692
3443,245,1616899720.617
3444,4217,1614496456.25
3444,1060,1614496484.499
3445,4094,1610844211.108
3445,220,1610845214.337
3446,3075,1621857070.146
3446,1337,1621857080.157
3446,209,1621857088.923
3446,1250,1621857106.558
3446,1105,1621857127.399
3447,5958,1620376321.185
3447,5958,1620376355.791
3447,1968,1620376388.983
3448,4233,1622423638.53
3448,838,1622423658.258
3448,681,1622423666.973
3448,681,1622423909.441
3448,676,1622423913.247
3448,676,1622423924.844
3448,672,1622424071.82
3448,1564,1622424084.43
3448,5959,1622424090.124
3448,1564,1622424101.148
3448,676,1622424151.86
3448,679,1622424159.482
3448,682,1622424163.867
3448,682,1622424172.816
3448,286,1622424175.888
3448,673,1622424181.564
3448,681,1622424185.743
3448,676,1622424198.795
3448,681,1622424230.82
3448,679,1622424247.249
3448,680,1622424261.13
3448,673,1622424265.818
3448,1857,1622424359.306
3449,245,1606862467.832
3449,3888,1606862518.758
3449,1910,1606862538.601
3449,1565,1606862589.677
3449,701,1606862683.154
3449,2283,1606862732.138
3449,1570,1606862773.26
3449,1570,1606862815.694
3449,555,1606862824.777
3449,1778,1606862860.787
3449,3888,1606862873.323
3449,1910,1606862884.738
3449,1778,1606862897.002
3449,672,1606862924.838
3449,2050,1606862936.712
3449,1776,1606862952.193
3449,3757,1606862965.362
3449,701,1606862997.501
3449,1512,1606863048.728
3449,2387,1606863063.476
3449,2387,1606863074.616
3449,2387,1606863085.235
3449,1512,1606863100.117
3449,1027,1606863112.001
3449,3888,1606863127.875
3449,1910,1606863144.996
3449,2050,1606863173.095
3449,2177,1606863178.471
3449,1776,1606863190.55
3449,701,1606863206.091
3449,558,1606863234.345
3450,5960,1620481472.169
3450,4562,1620481515.092
3450,1988,1620481623.563
3451,1684,1604467408.347
3451,333,1604467432.107
3452,729,1595391009.685
3452,5961,1595391057.131
3452,46,1595391082.744
3452,198,1595391097.588
3452,7599,1595391117.356
3453,5963,1601262919.071
3453,5962,1601262944.37
3453,5962,1601262970.528
3453,644,1601262994.026
3453,5962,1601263019.507
3453,2434,1601263046.745
3453,2471,1601263138.659
3453,4041,1601263176.484
3454,5964,1592823632.944
3454,1033,1592823892.999
3455,5231,1601712697.493
3455,581,1601712750.067
3455,7039,1601712777.645
3456,5776,1616296477.348
3456,5966,1616296541.088
3456,3554,1616296573.418
3456,3554,1616296593.564
3456,5965,1616296766.625
3456,4769,1616297133.842
3456,397,1616297229.77
3457,5967,1594818930.6
3457,5844,1594818968.999
3458,1154,1580722850.098
3458,1538,1580723073.138
3459,1718,1598910624.097
3459,930,1598910713.178
3459,1375,1598910759.751
3459,1087,1598911228.83
3460,755,1597212408.498
3460,5154,1597212471.405
3460,2422,1597212534.49
3460,5154,1597212696.128
3460,3800,1597212805.237
3460,2483,1597212836.525
3460,5154,1597212939.9
3460,755,1597212989.044
3460,1087,1597213022.521
3460,3800,1597213102.438
3460,2483,1597213120.781
3460,5279,1597213147.71
3460,5279,1597213165.27
3460,2146,1597213204.052
3460,755,1597213227.442
3460,5154,1597213274.121
3460,2832,1597213318.189
3460,1087,1597213358.887
3460,2420,1597213391.611
3460,2832,1597213436.22
3460,556,1597213458.533
3460,5686,1597213718.298
3460,6204,1597213876.296
3461,5200,1579760694.273
3461,1747,1579760798.467
3462,5968,1605656379.386
3462,5968,1605656397.628
3462,5968,1605656414.337
3462,594,1605656475.444
3462,4242,1605656483.336
3463,3395,1593730556.756
3463,3396,1593730569.084
3463,1455,1593730711.441
3463,2285,1593730767.462
3464,1712,1616112437.726
3464,1712,1616131229.472
3464,1712,1616131668.084
3464,1712,1616150920.737
3464,1712,1616151133.981
3464,1712,1616151163.335
3464,4144,1616151234.128
3464,1309,1616151248.724
3465,2428,1601339712.152
3465,2484,1601339842.857
3465,3534,1601339880.569
3465,2943,1601339884.738
3465,384,1601339889.033
3466,5970,1614578896.314
3466,5784,1614578922.368
3466,5969,1614579071.442
3466,2252,1614579169.295
3467,101,1583272372.72
3467,2301,1583305206.814
3468,5973,1586227695.651
3468,5975,1586227767.532
3468,2014,1586227872.31
3468,5018,1586229091.727
3468,5972,1586229263.124
3468,1401,1586229308.752
3468,1152,1586229902.5
3468,5971,1586229930.929
3468,5558,1586229947.756
3468,5174,1586229981.24
3468,1402,1586230004.407
3468,3149,1586230020.74
3468,2666,1586230055.289
3468,2721,1586230084.624
3468,5974,1586230099.406
3468,3424,1586230117.005
3468,419,1586230133.256
3469,5895,1579203518.105
